2015-02-04,Centrais Eletricas Brasileiras ADS,EBR,1.95,2.01,1.89,1.9
2015-02-04,Central Pacific Financial,CPF,22.09,22.41,21.85,22
2015-02-04,Centrus Energy,LEU,4.03,4.1,4.01,4.05
2015-02-04,Century Communities,CCS,16.25,16.55,16.2,16.5
2015-02-04,CenturyLink,CTL,39.42,39.92,39.31,39.41
2015-02-04,Cenveo,CVO,1.95,2,1.9,1.94
2015-02-04,CF Industries Holdings,CF,299.15,301.85,296.21,297.06
2015-02-04,CGG ADS,CGG,6.46,6.46,6.34,6.34
2015-02-04,CGI Group Cl A,GIB,39.66,40.4,39.44,40.19
2015-02-04,Chambers Street Properties,CSG,8.77,8.8,8.55,8.56
2015-02-04,ChannelAdvisor,ECOM,9.46,9.84,9.19,9.23
2015-02-04,Charles River Laboratories International,CRL,69.28,69.74,68.43,69.07
2015-02-04,Charles Schwab,SCHW,27.53,27.9,27.53,27.61
2015-02-04,Chatham Lodging Trust,CLDT,30.43,30.47,30.12,30.15
2015-02-04,CHC Group,HELI,1.95,1.96,1.84,1.88
2015-02-04,Checkpoint Systems,CKP,13.45,13.8,13.45,13.64
2015-02-04,Cheetah Mobile ADS,CMCM,20,20.26,19.75,20.12
2015-02-04,Chegg,CHGG,6.7,6.87,6.65,6.76
2015-02-04,Chemed,CHE,104.81,107.58,104.66,105.91
2015-02-04,Chemtura Corp.,CHMT,23.86,24.4,23.62,23.74
2015-02-04,Cherry Hill Mortgage Investment,CHMI,16.81,16.93,16.71,16.82
2015-02-04,Chesapeake Energy,CHK,20.59,20.89,20.2,20.52
2015-02-04,Chesapeake Granite Wash Trust,CHKR,7.02,7.07,6.73,6.83
2015-02-04,Chesapeake Lodging Trust,CHSP,36.92,37.04,36.49,36.54
2015-02-04,Chesapeake Utilities,CPK,50.92,52.22,50.83,51.04
2015-02-04,Chevron,CVX,108.49,109.28,107.39,108.35
2015-02-04,Chicago Bridge&Iron,CBI,37.29,37.44,34.63,35.29
2015-02-04,Chico's Fas,CHS,16.9,17.12,16.82,17.01
2015-02-04,Chimera Investment,CIM,3.12,3.13,3.1,3.13
2015-02-04,China Cord Blood,CO,4.93,5.03,4.79,5
2015-02-04,China Digital TV Holding ADS,STV,2.91,3.15,2.9,3.02
2015-02-04,China Distance Education Holdings ADS,DL,17.11,17.43,16.98,17.27
2015-02-04,China Eastern Airlines ADS,CEA,24.43,24.83,24.41,24.83
2015-02-04,China Green Agriculture,CGA,1.82,1.85,1.75,1.75
2015-02-04,China Life Insurance ADS,LFC,62.45,62.89,62.14,62.25
2015-02-04,China Ming Yang Wind Power Group ADS,MY,2.3,2.3,2.16,2.17
2015-02-04,China Mobile ADS,CHL,68.57,69.01,68.08,68.21
2015-02-04,China Nepstar Chain Drugstore ADS,NPD,1.43,1.47,1.43,1.47
2015-02-04,China New Borun,BORN,1.25,1.27,1.23,1.23
2015-02-04,China Petroleum&Chemical ADS,SNP,82.67,83.41,81.6,81.86
2015-02-04,China Southern Airlines ADS,ZNH,24.79,25.91,24.76,25.8
2015-02-04,China Telecom ADS,CHA,62.49,63.35,62.19,62.24
2015-02-04,China Unicom (Hong Kong) ADS,CHU,16.15,16.39,16.12,16.32
2015-02-04,China Xiniya Fashion ADS,XNY,1.94,1.95,1.91,1.92
2015-02-04,China Yuchai International,CYD,19.05,19.19,18.73,18.8
2015-02-04,China Zenix Auto International ADS,ZX,1.17,1.17,1.17,1.17
2015-02-04,Chipotle Mexican Grill Cl,CMG,680.28,686.72,667.15,676
2015-02-04,Choice Hotels International,CHH,59.29,59.97,59.2,59.81
2015-02-04,Christopher&Banks,CBK,5.15,5.27,5.15,5.21
2015-02-04,Chubb,CB,99.1,100.39,98.91,99.91
2015-02-04,Chunghwa Telecom ADS,CHT,30.36,30.75,30.36,30.71
2015-02-04,Church&Dwight,CHD,83.2,83.78,82.84,83.6
2015-02-04,Ciber,CBR,3.67,3.79,3.65,3.7
2015-02-04,Ciena,CIEN,18.84,19.14,18.67,18.72
2015-02-04,Cigna,CI,108.34,110.83,107.64,110.1
2015-02-04,Cimarex Energy,XEC,111.14,112.71,108.67,110.11
2015-02-04,Cincinnati Bell,CBB,3.15,3.19,3.09,3.13
2015-02-04,Cinemark Holdings,CNK,38.17,38.58,38.17,38.3
2015-02-04,Circor International,CIR,52.11,52.22,50.17,50.63
2015-02-04,CIT Group,CIT,45.28,45.98,45.23,45.42
2015-02-04,Citigroup,C,48.57,49,48.3,48.4
2015-02-04,Citigroup Inc. Wt 2018,C%B,0.02,0.02,0.02,0.02
2015-02-04,Citigroup Inc. Wt 2019,C%A,0.69,0.69,0.68,0.68
2015-02-04,Citizens Cl A,CIA,7.41,7.58,7.27,7.35
2015-02-04,Citizens Financial Group,CFG,24.27,24.38,23.93,24.01
2015-02-04,City National,CYN,88.34,88.48,87.15,87.45
2015-02-04,City Office REIT,CIO,13,13,12.8,12.91
2015-02-04,Civeo,CVEO,3.19,3.19,3,3.01
2015-02-04,Civitas Solutions,CIVI,19.17,19.51,18.75,19.01
2015-02-04,C&J Energy Services,CJES,11.5,11.92,11.02,11.69
2015-02-04,Clarcor,CLC,64.54,64.72,63.7,63.95
2015-02-04,Clayton Williams Energy,CWEI,62.69,64.31,60.18,63.25
2015-02-04,Clean Harbors,CLH,49.22,49.66,47.78,47.81
2015-02-04,Clear Channel Outdoor Holdings,CCO,9.21,9.37,9.15,9.2
2015-02-04,Clearwater Paper,CLW,72.62,73.97,72.29,73.76
2015-02-04,Cleco,CNL,54.53,54.69,54.41,54.56
2015-02-04,Cliffs Natural Resources,CLF,6.65,6.92,6.29,6.31
2015-02-04,Clorox,CLX,111.67,112.44,108,109.61
2015-02-04,Cloud Peak Energy,CLD,7.12,7.37,6.78,7.06
2015-02-04,ClubCorp Holdings,MYCC,17.32,17.63,17.32,17.39
2015-02-04,CMS Energy,CMS,37.6,37.6,36.8,36.94
2015-02-04,CNA Financial,CNA,40.44,40.65,40.29,40.49
2015-02-04,CNH Industrial,CNHI,7.7,7.76,7.68,7.68
2015-02-04,CNO Financial Group,CNO,16.51,16.79,16.31,16.35
2015-02-04,CNOOC ADS,CEO,144.99,145.95,142.41,143.01
2015-02-04,Coach Inc.,COH,38.2,39.39,38.19,39.11
2015-02-04,Cobalt International Energy,CIE,9.01,9.2,8.74,8.95
2015-02-04,Coca-Cola,KO,41.77,42.09,41.62,41.68
2015-02-04,Coca-Cola Enterprises,CCE,42.9,43.52,42.68,43.04
2015-02-04,Coca-Cola Femsa ADS,KOF,83.62,83.68,81.18,82
2015-02-04,Coeur Mining,CDE,6.61,7.23,6.6,7.12
2015-02-04,Cohen&Steers,CNS,41.84,43.23,41.56,42.68
2015-02-04,Colfax,CFX,48.7,49.13,48.2,48.67
2015-02-04,Colgate-Palmolive,CL,69.25,69.79,69.03,69.2
2015-02-04,Colony Financial,CLNY,25.01,25.13,24.55,24.81
2015-02-04,Columbia Property Trust,CXP,25,25.43,24.77,25.32
2015-02-04,Comerica,CMA,43.73,44.03,43.45,43.53
2015-02-04,Comerica Wt,CMA%,15.01,15.01,14.8,14.81
2015-02-04,Comfort Systems USA,FIX,17.97,18.12,17.6,17.71
2015-02-04,Commercial Metals,CMC,14.11,14.34,13.99,14.14
2015-02-04,Community Bank System,CBU,35.24,35.46,34.89,34.95
2015-02-04,Community Health Systems,CYH,46.93,47.56,46.75,47.03
2015-02-04,Companhia Brasileira de Distribuicao Grupo Pao de Acucar ADS,CBD,32.52,33.03,32.46,32.73
2015-02-04,Companhia de Saneamento Basico do Estado de Sao Paulo ADS,SBS,4.95,5.15,4.94,5
2015-02-04,Companhia Energetica de Minas Gerais-Cemig ADS,CIGC,4.52,4.52,4.52,4.52
2015-02-04,Companhia Energetica de Minas Gerais-Cemig ADS,CIG,4.46,4.59,4.42,4.43
2015-02-04,Companhia Paranaense de Energia-COPEL ADS,ELP,12.02,12.29,11.61,11.67
2015-02-04,Companhia Siderurgica Nacional ADS,SID,1.61,1.63,1.57,1.6
2015-02-04,Compania Cervecerias Unidas ADS,CCU,18.76,18.76,18.22,18.44
2015-02-04,Compania de Minas Buenaventura ADS,BVN,11.06,11.08,10.52,10.81
2015-02-04,Compass Diversified Holdings,CODI,16.85,16.85,16.47,16.61
2015-02-04,Compass Minerals International,CMP,90.56,90.94,89.63,89.71
2015-02-04,Computer Sciences,CSC,61.96,63.06,61.82,62.63
2015-02-04,Comstock Resources,CRK,5.53,5.81,5.22,5.49
2015-02-04,ConAgra Foods,CAG,35.98,36.51,35.93,36.26
2015-02-04,Concho Resources,CXO,113.04,113.9,108.69,109.81
2015-02-04,Concord Medical Services Holdings ADS,CCM,7.06,7.31,7.02,7.25
2015-02-04,CONE Midstream Partners,CNNX,21.4,21.99,20.72,20.8
2015-02-04,ConocoPhillips,COP,66.62,66.66,65.24,65.87
2015-02-04,Consol Energy,CNX,31.83,32.5,31.05,31.23
2015-02-04,Consolidated Edison,ED,68.84,69.27,68.08,68.23
2015-02-04,Constellation Brands Cl A,STZ,111.12,113.11,110.75,112.06
2015-02-04,Constellation Brands Cl B,STZB,111.82,111.82,111.82,111.82
2015-02-04,Constellium Cl A,CSTM,19.08,19.66,18.63,19.56
2015-02-04,Container Store Group,TCS,18.92,19.45,18.79,19.19
2015-02-04,Continental Building Products,CBPX,16.8,17.59,16.8,17.47
2015-02-04,Continental Resources,CLR,45.06,45.5,43.48,44.26
2015-02-04,Controladora Vuela Compania de Aviacion ADS,VLRS,9.27,9.28,9.01,9.28
2015-02-04,Convergys,CVG,20.03,20.35,20,20.2
2015-02-04,Con-way,CNW,42.5,42.51,41.5,41.86
2015-02-04,Cooper,COO,157.18,161.32,157.18,160
2015-02-04,Cooper-Standard Holdings,CPS,54.11,55.2,54.11,54.6
2015-02-04,Cooper Tire&Rubber,CTB,35,35.67,34.82,35.51
2015-02-04,Copa Holdings Cl A,CPA,111.48,114.19,110.39,113.96
2015-02-04,Core Laboratories,CLB,103.77,107.55,102.62,103.3
2015-02-04,CoreLogic,CLGX,34.36,34.69,33.92,33.93
2015-02-04,CoreSite Realty,COR,44.31,44.63,44.14,44.41
2015-02-04,Corning,GLW,24.31,24.52,24.15,24.27
2015-02-04,CorpBanca ADS,BCA,17.31,17.4,17.11,17.24
2015-02-04,Corporate Executive Board,CEB,71.18,71.93,70.33,70.68
2015-02-04,Corporate Office Properties Trust,OFC,30.18,30.63,30.02,30.21
2015-02-04,Corrections of America,CXW,39.68,39.73,39.37,39.4
2015-02-04,Cosan Cl A,CZZ,7.11,7.19,7.09,7.12
2015-02-04,Costamare,CMRE,17.56,17.71,17.37,17.6
2015-02-04,Cott,COT,7.73,7.8,7.66,7.75
2015-02-04,Coty Cl A,COTY,19.59,19.75,18.92,18.93
2015-02-04,Country Style Cooking Restaurant Chain ADS,CCSC,4.57,4.8,4.57,4.65
2015-02-04,Coupons.com,COUP,15.24,15.48,14.32,14.38
2015-02-04,Cousins Properties,CUZ,11.43,11.43,11.15,11.2
2015-02-04,Covance,CVD,106.53,106.9,106.45,106.76
2015-02-04,Covanta Holding,CVA,20.87,20.97,20.65,20.74
2015-02-04,CPFL Energia ADS,CPL,12.81,13.05,12.75,12.81
2015-02-04,Crane,CR,62.95,63.29,61.9,62.07
2015-02-04,Crawford Cl A,CRDA,8.09,8.09,8,8
2015-02-04,Crawford Cl B,CRDB,9.81,9.93,9.75,9.77
2015-02-04,C.R. Bard,BCR,172.16,174.14,171.73,172.58
2015-02-04,Credicorp,BAP,151.54,153.06,150.81,152.03
2015-02-04,Credit Suisse Group,CS,21.81,22.02,21.78,21.81
2015-02-04,Crescent Point Energy,CPG,25.76,25.84,24.61,25.24
2015-02-04,Crestwood Equity Partners,CEQP,7.27,7.45,7.09,7.16
2015-02-04,Crestwood Midstream Partners,CMLP,15.26,15.39,14.89,15.14
2015-02-04,CRH ADS,CRH,26.72,27.11,26.62,26.75
2015-02-04,CrossAmerica Partners,CAPL,36.6,37.13,35.78,37.08
2015-02-04,Cross Timbers Royalty Trust,CRT,19.33,19.91,19.08,19.38
2015-02-04,Crown Castle International,CCI,86.78,87.5,85.92,86.27
2015-02-04,Crown Holdings,CCK,45.35,46.3,45.18,45.74
2015-02-04,CryoLife,CRY,11.62,11.86,11.49,11.67
2015-02-04,CSS Industries,CSS,28.86,29.55,28.68,29.43
2015-02-04,CST Brands,CST,43.99,44.43,43.75,44.09
2015-02-04,CSX,CSX,34.5,34.78,34.32,34.57
2015-02-04,CTS,CTS,16.6,16.84,16.3,16.52
2015-02-04,CubeSmart,CUBE,24.77,24.97,24.55,24.92
2015-02-04,Cubic,CUB,53.33,54.01,52.86,53.35
2015-02-04,Cullen/Frost Bankers,CFR,67.15,67.33,66.05,66.15
2015-02-04,Culp Inc.,CFI,20.82,21.07,20.07,20.32
2015-02-04,Cummins,CMI,145.05,145.43,143.57,144.16
2015-02-04,Curtiss-Wright,CW,69.85,70.5,69.19,69.39
2015-02-04,Customers Bancorp,CUBI,21.12,21.57,20.96,21.01
2015-02-04,Cvent,CVT,24.87,25.29,24.42,25.17
2015-02-04,CVR Energy,CVI,39.89,40.08,38.87,39.66
2015-02-04,CVR Partners,UAN,12.23,12.23,11.38,11.46
2015-02-04,CVR Refining,CVRR,18.18,18.18,17.53,17.88
2015-02-04,CVS Health,CVS,100.02,101.14,99.74,100.46
2015-02-04,Cyan,CYNI,3.33,3.45,3.21,3.23
2015-02-04,Cypress Energy Partners,CELP,17.5,17.9,16.61,16.86
2015-02-04,Cypress Sharpridge Investments,CYS,8.7,8.7,8.5,8.59
2015-02-04,Cytec Industries,CYT,50.07,51.23,49.78,50.83
2015-02-04,Danaher,DHR,84.5,85.08,84.11,84.34
2015-02-04,Dana Holding,DAN,22.91,23.48,22.8,23.09
2015-02-04,Danaos,DAC,4.61,4.95,4.61,4.72
2015-02-04,Daqo New Energy ADS,DQ,23.25,23.98,21.8,21.86
2015-02-04,Darden Restaurants,DRI,60.58,61.32,60.44,60.66
2015-02-04,Darling Ingredients,DAR,17.47,17.62,17.17,17.2
2015-02-04,DaVita HealthCare Partners,DVA,75.22,76.25,75.1,75.96
2015-02-04,DCP Midstream Partners,DPM,38.09,38.44,36.93,37.19
2015-02-04,DCT Industrial Trust,DCT,37.5,37.57,37.15,37.4
2015-02-04,DDR Corp,DDR,19.82,20.07,19.67,19.97
2015-02-04,Dean Foods,DF,17.95,17.95,17.16,17.31
2015-02-04,Deckers Outdoor,DECK,71.53,72.18,70.65,71.56
2015-02-04,Deere,DE,88.34,89.5,88.16,88.68
2015-02-04,Delek Logistics Partners,DKL,41.09,42.52,40.55,42.02
2015-02-04,Delek US Holdings,DK,31.24,31.43,30.51,31.07
2015-02-04,Delhaize Group ADS,DEG,21.57,21.69,21.42,21.49
2015-02-04,Delphi Automotive,DLPH,72.43,73.2,72.43,72.75
2015-02-04,Delta Air Lines,DAL,46.55,47.45,46.43,46.96
2015-02-04,Deltic Timber,DEL,64.47,64.8,63.67,64.23
2015-02-04,Deluxe Corp.,DLX,66.71,67.11,66.17,66.42
2015-02-04,Demand Media,DMD,4.56,4.71,4.53,4.55
2015-02-04,Demandware,DWRE,54.17,55.47,53.95,54.9
2015-02-04,Denbury Resources,DNR,8.35,8.59,8,8.19
2015-02-04,Deutsche Bank,DB,30.79,31.05,30.59,30.63
2015-02-04,Devon Energy,DVN,62.74,64.27,62.35,64
2015-02-04,DeVry Education Group,DV,45.02,45.41,44.09,44.13
2015-02-04,DHT Holdings,DHT,6.93,7.2,6.91,7.07
2015-02-04,Diageo ADS,DEO,116.08,117.5,115.73,116.8
2015-02-04,Diamond Offshore Drilling,DO,33,33.47,32.43,32.87
2015-02-04,Diamond Resorts International,DRII,28.59,29.53,28.59,29.24
2015-02-04,Diamondrock Hospitality,DRH,14.66,14.83,14.54,14.57
2015-02-04,Diana Shipping,DSX,7.15,7.2,7,7.07
2015-02-04,Dice Holdings,DHX,8.22,8.28,8.14,8.23
2015-02-04,Dick's Sporting Goods,DKS,52.75,53.83,52.65,53.33
2015-02-04,Diebold,DBD,32.11,32.45,31.65,31.72
2015-02-04,DigitalGlobe,DGI,29.19,29.88,28.66,28.76
2015-02-04,Digital Realty Trust,DLR,73.14,74.01,72.51,73.51
2015-02-04,Dillard's,DDS,117.29,118.74,116.41,118.05
2015-02-04,DineEquity,DIN,105.91,108.13,105.06,107.12
2015-02-04,Diplomat Pharmacy,DPLO,24.6,24.94,23.96,24.19
2015-02-04,Discover Financial Services,DFS,56.01,57.19,55.99,56.76
2015-02-04,Dolby Laboratories Cl A,DLB,38.72,38.99,38.3,38.71
2015-02-04,Dollar General,DG,68.54,69.5,68.12,68.81
2015-02-04,Dominion Diamond,DDC,16.47,16.57,16.36,16.51
2015-02-04,Dominion Midstream Partners,DM,37.77,38.47,37.25,37.6
2015-02-04,Dominion Resources Black Warrior Trust,DOM,6.17,6.3,6.1,6.29
2015-02-04,Dominion Resources Inc. Un Series B,DCUB,61.95,61.95,61.74,61.74
2015-02-04,Dominion Resources Un,DCUC,53.41,53.8,52.97,52.97
2015-02-04,Dominion Resources Un Series A,DCUA,61.27,61.55,60.91,61.04
2015-02-04,Dominion Resources (Virginia),D,78.16,78.85,77.38,77.63
2015-02-04,Domino's Pizza,DPZ,98.32,100.51,98.27,99.72
2015-02-04,Domtar,UFS,38.48,39.18,38.36,38.76
2015-02-04,Donaldson,DCI,37.36,37.43,36.74,36.89
2015-02-04,Doral Financial,DRL,2.53,2.6,2.36,2.38
2015-02-04,Dorian LPG,LPG,12.26,12.36,11.52,11.91
2015-02-04,Douglas Dynamics,PLOW,21.5,21.53,21,21.05
2015-02-04,Douglas Emmett,DEI,28.65,28.86,28.51,28.58
2015-02-04,Dover,DOV,73.17,73.39,72.04,72.26
2015-02-04,Dover Downs Gaming&Entertainment,DDE,0.95,1.02,0.95,0.96
2015-02-04,Dover Motorsports,DVD,2.63,2.63,2.63,2.63
2015-02-04,Dow Chemical,DOW,46.53,46.66,46,46.22
2015-02-04,DRDGOLD ADS,DRD,2.4,2.4,2.25,2.26
2015-02-04,Dresser-Rand Group,DRC,81,81.31,80.75,81.19
2015-02-04,Drew Industries,DW,52.34,53.17,51.63,52.33
2015-02-04,D.R. Horton,DHI,25.3,26.13,25.24,25.91
2015-02-04,Dril-Quip,DRQ,75.95,76.22,73.08,73.7
2015-02-04,Dr Pepper Snapple Group,DPS,77.75,79.2,77.62,78.65
2015-02-04,Dr. Reddy's Laboratories ADS,RDY,49.68,49.84,49.01,49.63
2015-02-04,DST Systems,DST,100.11,101.36,100.01,100.78
2015-02-04,DSW Cl A,DSW,34.96,35.86,34.91,35.58
2015-02-04,DTE Energy,DTE,89.92,89.95,88.37,88.62
2015-02-04,Ducommun,DCO,26.85,27,26.5,26.66
2015-02-04,Duke Energy,DUK,86.66,87.18,85.76,85.98
2015-02-04,Duke Realty,DRE,21.83,21.86,21.68,21.74
2015-02-04,Dun&Bradstreet,DNB,120.88,122.29,120.37,121.43
2015-02-04,Dupont Fabros Technology,DFT,36.81,37.1,36.59,36.83
2015-02-04,Dycom Industries,DY,34.63,35.27,34.2,35.02
2015-02-04,Dynagas LNG Partners LP,DLNG,18.22,18.94,18.02,18.74
2015-02-04,Dynegy,DYN,27.97,28.41,27.5,28.29
2015-02-04,Dynegy WT,DYN%,3.17,3.3,2.99,3.1
2015-02-04,Dynex Capital,DX,8.37,8.39,8.3,8.33
2015-02-04,Eagle Materials,EXP,76.81,78.84,74.88,76.98
2015-02-04,EastGroup Properties,EGP,62.86,63.26,62.04,62.91
2015-02-04,Eastman Chemical,EMN,72.05,72.68,71.16,71.81
2015-02-04,Eastman Kodak,KODK,19.53,19.73,18.91,18.97
2015-02-04,Eastman Kodak Co. WT 125%,KODK%,5.25,5.25,5.25,5.25
2015-02-04,Eastman Kodak WT,KODK%A,3.75,3.75,3.6,3.69
2015-02-04,Eaton,ETN,69.38,69.49,68.17,68.48
2015-02-04,Eaton Vance,EV,41.41,42.48,41.2,42.07
2015-02-04,ECA Marcellus Trust I,ECT,3.47,3.56,3.43,3.48
2015-02-04,Eclipse Resources,ECR,6.71,7.12,6.56,6.76
2015-02-04,Ecolab,ECL,106,106,104.13,104.44
2015-02-04,E-Commerce China Dangdang ADS,DANG,8.2,8.59,8.14,8.45
2015-02-04,Ecopetrol ADS,EC,19.08,19.14,18.22,18.33
2015-02-04,Edison International,EIX,67.72,68.36,67.38,67.5
2015-02-04,Education Realty Trust,EDR,34.71,34.91,34.54,34.6
2015-02-04,Edwards Lifesciences,EW,129.06,137.58,128.52,134.85
2015-02-04,eHi Car Services ADS,EHIC,10.23,10.49,10.06,10.25
2015-02-04,E-House (China) Holdings ADS,EJ,7.65,7.86,7.5,7.53
2015-02-04,E.I. DuPont de Nemours,DD,73.24,74.16,73.01,73.74
2015-02-04,Eldorado Gold,EGO,5.02,5.1,4.97,5.06
2015-02-04,Eli Lilly,LLY,70.23,70.49,69.77,70.22
2015-02-04,ELLIE MAE,ELLI,44.76,45.15,44.44,44.94
2015-02-04,Ellington Financial,EFC,21.15,21.42,21.02,21.28
2015-02-04,Ellington Residential Mortgage REIT,EARN,16.38,16.4,16.07,16.16
2015-02-04,El Paso Electric,EE,40.43,40.61,39.92,40.06
2015-02-04,Embotelladora Andina (Series A) ADS,AKOA,14.34,14.4,14.34,14.4
2015-02-04,Embotelladora Andina (Series B) ADS,AKOB,16.87,17.05,16.87,17.03
2015-02-04,Embraer ADS,ERJ,35.44,36.35,35.3,35.82
2015-02-04,EMC,EMC,26.8,27.16,26.8,26.84
2015-02-04,EMCOR Group,EME,41.98,42.32,41.76,42.01
2015-02-04,Emerge Energy Services,EMES,53.5,55.96,52.15,55.4
2015-02-04,Emergent Biosolutions,EBS,28.14,28.28,27.4,27.88
2015-02-04,Emerson Electric,EMR,59.14,59.35,57.13,57.33
2015-02-04,Empire District Electric,EDE,30.7,30.83,30.26,30.4
2015-02-04,Empire State Realty OP Un Series 60,OGCP,18.05,18.05,17.97,17.97
2015-02-04,Empire State Realty OP Un Series 250,FISK,18.1,18.18,17.95,17.95
2015-02-04,Empire State Realty OP Un Series ES,ESBA,18.11,18.22,17.93,17.95
2015-02-04,Empire State Realty Trust,ESRT,18.23,18.4,18.11,18.15
2015-02-04,Employers Holdings,EIG,21.37,21.83,21.26,21.7
2015-02-04,Empresa Distribuidora y Comercializadora Norte Cl B ADS,EDN,9.91,10.21,9.91,10.02
2015-02-04,Empresa Nacional de Electricidad ADS,EOC,44.92,44.92,44.63,44.75
2015-02-04,Empresas ICA ADS,ICA,4.09,4.09,3.83,3.85
2015-02-04,Emulex,ELX,6.35,6.44,6.25,6.27
2015-02-04,Enable Midstream Partners,ENBL,17.73,18.2,17.62,18.07
2015-02-04,Enbridge,ENB,50.27,50.45,49.02,49.98
2015-02-04,Enbridge Energy Management,EEQ,37.84,37.84,36.91,37.06
2015-02-04,Enbridge Energy Partners Cl A,EEP,39.8,40.11,39.11,39.49
2015-02-04,Encana,ECA,13.82,13.96,13.31,13.82
2015-02-04,Endeavour Silver,EXK,2.63,2.68,2.51,2.65
2015-02-04,Endurance Specialty Holdings,ENH,62.65,63.56,62.5,63.16
2015-02-04,Enduro Royalty Trust,NDRO,4.7,5.02,4.7,4.99
2015-02-04,Energen,EGN,65.12,66.48,64.03,65.97
2015-02-04,Energizer Holdings,ENR,131.45,133.4,131.4,132.84
2015-02-04,Energy Transfer Equity,ETE,57.93,58.37,56,56.46
2015-02-04,Energy Transfer Partners,ETP,60.24,61.25,59.4,60.33
2015-02-04,Enerplus,ERF,10.91,10.98,10.15,10.68
2015-02-04,Enersis ADS,ENI,15.98,16.15,15.74,15.74
2015-02-04,EnerSys,ENS,61.3,61.48,60.43,60.84
2015-02-04,Engility Holdings,EGL,42.65,45.04,42.59,44.96
2015-02-04,ENI ADS,E,35.37,35.37,34.72,34.74
2015-02-04,EnLink Midstream,ENLC,33.17,33.31,32.7,33
2015-02-04,EnLink Midstream Partners,ENLK,29.55,29.91,29.03,29.25
2015-02-04,Ennis,EBF,13.63,13.67,13.52,13.58
2015-02-04,Enova International,ENVA,22.86,22.92,21.86,22.14
2015-02-04,EnPro Industries,NPO,61.69,62.37,61.26,61.84
2015-02-04,ENSCO,ESV,29.38,29.45,27.89,28.38
2015-02-04,Entercom Communications Cl A,ETM,11.94,12.03,11.59,11.65
2015-02-04,Entergy,ETR,89.06,89.25,87.16,87.47
2015-02-04,Enterprise Products Partners,EPD,34.96,35.4,34.24,34.76
2015-02-04,Entravision Communications,EVC,6.5,6.66,6.46,6.53
2015-02-04,Envestnet,ENV,51.95,53.61,51.87,52.84
2015-02-04,Envision Healthcare Holdings,EVHC,35.03,35.35,34.64,34.72
2015-02-04,Enzo Biochem,ENZ,3.28,3.4,3.24,3.36
2015-02-04,EOG Resources,EOG,94.4,97.53,93.54,95.19
2015-02-04,EPAM Systems,EPAM,47.24,50.81,47.24,50.51
2015-02-04,EP Energy,EPE,12.28,12.49,11.61,12.39
2015-02-04,EPR Properties,EPR,65.01,65.19,63.94,64.27
2015-02-04,EQT,EQT,75.48,76.56,73.49,74.5
2015-02-04,EQT Midstream Partners LP,EQM,86.68,88.29,85.4,85.7
2015-02-04,Equifax,EFX,85.08,85.71,84.67,85.03
2015-02-04,Equity Commonwealth,EQC,26.6,26.89,26.26,26.41
2015-02-04,Equity Commonwealth 5.75% Sr. Notes Due 2042,EQCO,24.31,24.31,24.05,24.25
2015-02-04,Equity Lifestyle Properties,ELS,55.4,55.42,54.78,55.18
2015-02-04,Equity One,EQY,27.76,27.88,27.56,27.64
2015-02-04,Equity Residential,EQR,80.45,80.46,77.64,78.94
2015-02-04,Era Group,ERA,23.52,24,23.5,23.8
2015-02-04,Eros International,EROS,18.89,20.08,18.89,20.07
2015-02-04,ESCO Technologies,ESE,37.01,37.39,36.65,36.79
2015-02-04,Essent Group,ESNT,24,24.39,23.84,24.25
2015-02-04,Essex Property Trust,ESS,228.01,228.56,225.44,228.16
2015-02-04,Estee Lauder,EL,72.74,73.39,72.42,72.55
2015-02-04,Esterline Technologies,ESL,115.33,115.79,113.88,114.3
2015-02-04,ETFS Diversified-Factor U.S. Large Cap Index Fund,SBUS,24.87,24.93,24.87,24.93
2015-02-04,Ethan Allen Interiors,ETH,28.03,28.14,27.72,27.85
2015-02-04,Euronav,EURN,10.86,11.15,10.82,10.95
2015-02-04,EverBank Financial,EVER,17.82,18,17.74,17.78
2015-02-04,Evercore Partners Cl A,EVR,50.04,52,49.49,49.95
2015-02-04,Everest Re Group,RE,175.81,178.88,175.12,177.99
2015-02-04,Evertec,EVTC,20.81,21.2,20.81,20.96
2015-02-04,Everyday Health,EVDY,14.16,14.46,13.79,13.93
2015-02-04,Evogene,EVGN,9.06,9.38,9.01,9.34
2015-02-04,E.W. Scripps Cl A,SSP,20.45,21.09,20.45,20.79
2015-02-04,ExamWorks Group,EXAM,38.46,38.71,38.32,38.43
2015-02-04,Exar,EXAR,9.47,9.72,9.42,9.68
2015-02-04,Excel Trust,EXL,14.06,14.11,13.96,14.04
2015-02-04,EXCO Resources,XCO,2.23,2.31,2.06,2.28
2015-02-04,Exelis Inc.,XLS,17.5,17.63,17.33,17.38
2015-02-04,Exelon,EXC,36.78,36.8,36.04,36.19
2015-02-04,Exelon Conv. Un,EXCU,53.84,53.84,52.8,52.9
2015-02-04,Express,EXPR,13.68,13.79,13.41,13.53
2015-02-04,Extended Stay America / ESH Hospitality,STAY,20.4,20.55,19.96,20.03
2015-02-04,Exterran Holdings,EXH,28.81,28.97,28.15,28.67
2015-02-04,Extra Space Storage,EXR,66.56,66.9,65.92,66.67
2015-02-04,Exxon Mobil,XOM,91.64,92.27,90.51,91.46
2015-02-04,Fabrinet,FN,16.79,16.96,16.02,16.19
